timestamp,temperature_C
2026-09-01 12:45:51,67.93
2026-09-01 12:45:52,67.67
2026-09-01 12:45:53,68.22
2026-09-01 12:45:54,68.13
2026-09-01 12:45:55,68.79
2026-09-01 12:45:56,68.1
2026-09-01 12:45:57,67.81
2026-09-01 12:45:58,68.25
2026-09-01 12:45:59,68.17
2026-09-01 12:46:00,68.44
2026-09-01 12:46:01,68.09
2026-09-01 12:46:02,67.72
2026-09-01 12:46:03,68.01
2026-09-01 12:46:04,68.2
2026-09-01 12:46:05,68.07
2026-09-01 12:46:06,68.38
2026-09-01 12:46:07,68.08
2026-09-01 12:46:08,68.06
2026-09-01 12:46:09,67.82
2026-09-01 12:46:10,67.94
2026-09-01 12:46:11,68.27
2026-09-01 12:46:12,68.22
2026-09-01 12:46:13,68.34
2026-09-01 12:46:14,67.66
2026-09-01 12:46:15,67.94
2026-09-01 12:46:16,67.88
2026-09-01 12:46:17,67.71
2026-09-01 12:46:18,68.1
2026-09-01 12:46:19,68.12
2026-09-01 12:46:20,68.56
2026-09-01 12:46:21,67.88
2026-09-01 12:46:22,67.89
2026-09-01 12:46:23,68.0
2026-09-01 12:46:24,67.91
2026-09-01 12:46:25,68.58
2026-09-01 12:46:26,67.89
2026-09-01 12:46:27,67.96
2026-09-01 12:46:28,68.02
2026-09-01 12:46:29,67.32
2026-09-01 12:46:30,67.99
2026-09-01 12:46:31,68.58
2026-09-01 12:46:32,67.62
2026-09-01 12:46:33,67.46
2026-09-01 12:46:34,68.08
2026-09-01 12:46:35,67.67
2026-09-01 12:46:36,67.8
2026-09-01 12:46:37,67.85
2026-09-01 12:46:38,68.29
2026-09-01 12:46:39,67.99
2026-09-01 12:46:40,67.76
2026-09-01 12:46:41,68.07
2026-09-01 12:46:42,68.07
2026-09-01 12:46:43,67.91
2026-09-01 12:46:44,68.32
2026-09-01 12:46:45,67.96
2026-09-01 12:46:46,67.76
2026-09-01 12:46:47,68.22
2026-09-01 12:46:48,68.07
2026-09-01 12:46:49,68.26
2026-09-01 12:46:50,67.62
2026-09-01 12:46:51,68.01
2026-09-01 12:46:52,68.62
2026-09-01 12:46:53,67.98
2026-09-01 12:46:54,68.05
2026-09-01 12:46:55,67.79
2026-09-01 12:46:56,67.84
2026-09-01 12:46:57,68.35
2026-09-01 12:46:58,67.92
2026-09-01 12:46:59,68.21
2026-09-01 12:47:00,68.0
2026-09-01 12:47:01,68.36
2026-09-01 12:47:02,67.65
2026-09-01 12:47:03,67.96
2026-09-01 12:47:04,68.34
2026-09-01 12:47:05,68.21
2026-09-01 12:47:06,67.6
2026-09-01 12:47:07,67.96
2026-09-01 12:47:08,68.09
2026-09-01 12:47:09,68.08
2026-09-01 12:47:10,67.88
2026-09-01 12:47:11,68.06
2026-09-01 12:47:12,67.97
2026-09-01 12:47:13,68.11
2026-09-01 12:47:14,67.79
2026-09-01 12:47:15,68.3
2026-09-01 12:47:16,68.27
2026-09-01 12:47:17,67.93
2026-09-01 12:47:18,68.04
2026-09-01 12:47:19,68.35
2026-09-01 12:47:20,67.5
2026-09-01 12:47:21,67.88
2026-09-01 12:47:22,67.67
2026-09-01 12:47:23,68.16
2026-09-01 12:47:24,67.92
2026-09-01 12:47:25,68.05
2026-09-01 12:47:26,67.94
2026-09-01 12:47:27,68.09
2026-09-01 12:47:28,67.95
2026-09-01 12:47:29,67.6
2026-09-01 12:47:30,67.86
2026-09-01 12:47:31,68.12
2026-09-01 12:47:32,68.01
2026-09-01 12:47:33,68.37
2026-09-01 12:47:34,67.9
2026-09-01 12:47:35,67.54
2026-09-01 12:47:36,68.14
2026-09-01 12:47:37,67.86
2026-09-01 12:47:38,68.25
2026-09-01 12:47:39,68.3
2026-09-01 12:47:40,68.31
2026-09-01 12:47:41,67.91
2026-09-01 12:47:42,67.87
2026-09-01 12:47:43,68.31
2026-09-01 12:47:44,67.98
2026-09-01 12:47:45,67.79
2026-09-01 12:47:46,67.57
2026-09-01 12:47:47,68.09
2026-09-01 12:47:48,67.82
2026-09-01 12:47:49,67.92
2026-09-01 12:47:50,67.9
2026-09-01 12:47:51,67.83
2026-09-01 12:47:52,68.26
2026-09-01 12:47:53,67.59
2026-09-01 12:47:54,67.77
2026-09-01 12:47:55,68.32
2026-09-01 12:47:56,68.06
2026-09-01 12:47:57,68.2
2026-09-01 12:47:58,68.07
2026-09-01 12:47:59,67.91
2026-09-01 12:48:00,67.38
2026-09-01 12:48:01,67.8
2026-09-01 12:48:02,67.67
2026-09-01 12:48:03,67.86
2026-09-01 12:48:04,68.46
2026-09-01 12:48:05,67.78
2026-09-01 12:48:06,67.94
2026-09-01 12:48:07,67.88
2026-09-01 12:48:08,68.23
2026-09-01 12:48:09,68.31
2026-09-01 12:48:10,67.97
2026-09-01 12:48:11,68.08
2026-09-01 12:48:12,68.21
2026-09-01 12:48:13,67.64
2026-09-01 12:48:14,67.35
2026-09-01 12:48:15,67.86
2026-09-01 12:48:16,68.12
2026-09-01 12:48:17,67.66
2026-09-01 12:48:18,67.93
2026-09-01 12:48:19,67.44
2026-09-01 12:48:20,67.77
2026-09-01 12:48:21,67.6
2026-09-01 12:48:22,68.01
2026-09-01 12:48:23,67.97
2026-09-01 12:48:24,67.63
2026-09-01 12:48:25,68.26
2026-09-01 12:48:26,67.59
2026-09-01 12:48:27,67.79
2026-09-01 12:48:28,67.77
2026-09-01 12:48:29,67.8
2026-09-01 12:48:30,68.34
2026-09-01 12:48:31,67.7
2026-09-01 12:48:32,67.77
2026-09-01 12:48:33,67.34
2026-09-01 12:48:34,67.9
2026-09-01 12:48:35,67.96
2026-09-01 12:48:36,68.29
2026-09-01 12:48:37,67.16
2026-09-01 12:48:38,68.16
2026-09-01 12:48:39,67.74
2026-09-01 12:48:40,67.75
2026-09-01 12:48:41,67.66
2026-09-01 12:48:42,67.85
2026-09-01 12:48:43,67.97
2026-09-01 12:48:44,67.78
2026-09-01 12:48:45,68.19
2026-09-01 12:48:46,68.22
2026-09-01 12:48:47,68.15
2026-09-01 12:48:48,68.02
2026-09-01 12:48:49,67.88
2026-09-01 12:48:50,67.63
2026-09-01 12:48:51,68.11
2026-09-01 12:48:52,68.33
2026-09-01 12:48:53,67.76
2026-09-01 12:48:54,67.57
2026-09-01 12:48:55,68.08
2026-09-01 12:48:56,67.45
2026-09-01 12:48:57,68.18
2026-09-01 12:48:58,68.27
2026-09-01 12:48:59,67.98
2026-09-01 12:49:00,68.41
2026-09-01 12:49:01,68.11
2026-09-01 12:49:02,67.89
2026-09-01 12:49:03,67.93
2026-09-01 12:49:04,67.81
2026-09-01 12:49:05,68.04
2026-09-01 12:49:06,67.64
2026-09-01 12:49:07,67.42
2026-09-01 12:49:08,67.65
2026-09-01 12:49:09,68.14
2026-09-01 12:49:10,68.17
2026-09-01 12:49:11,68.28
2026-09-01 12:49:12,67.94
2026-09-01 12:49:13,67.92
2026-09-01 12:49:14,67.81
2026-09-01 12:49:15,68.03
2026-09-01 12:49:16,68.33
2026-09-01 12:49:17,68.29
2026-09-01 12:49:18,68.09
2026-09-01 12:49:19,67.96
2026-09-01 12:49:20,67.62
2026-09-01 12:49:21,68.19
2026-09-01 12:49:22,68.05
2026-09-01 12:49:23,68.32
2026-09-01 12:49:24,67.95
2026-09-01 12:49:25,68.12
2026-09-01 12:49:26,68.6
2026-09-01 12:49:27,68.1
2026-09-01 12:49:28,68.33
2026-09-01 12:49:29,67.9
2026-09-01 12:49:30,68.32
2026-09-01 12:49:31,67.53
2026-09-01 12:49:32,68.09
2026-09-01 12:49:33,68.32
2026-09-01 12:49:34,68.06
2026-09-01 12:49:35,67.97
2026-09-01 12:49:36,68.2
2026-09-01 12:49:37,67.29
2026-09-01 12:49:38,67.86
2026-09-01 12:49:39,68.42
2026-09-01 12:49:40,67.71
2026-09-01 12:49:41,68.13
2026-09-01 12:49:42,67.48
2026-09-01 12:49:43,68.5
2026-09-01 12:49:44,67.64
2026-09-01 12:49:45,67.45
2026-09-01 12:49:46,68.22
2026-09-01 12:49:47,68.66
2026-09-01 12:49:48,68.36
2026-09-01 12:49:49,68.12
2026-09-01 12:49:50,67.35
2026-09-01 12:49:51,67.72
2026-09-01 12:49:52,67.71
2026-09-01 12:49:53,68.11
2026-09-01 12:49:54,68.29
2026-09-01 12:49:55,68.15
2026-09-01 12:49:56,67.95
2026-09-01 12:49:57,68.48
2026-09-01 12:49:58,68.39
2026-09-01 12:49:59,67.86
2026-09-01 12:50:00,67.88
2026-09-01 12:50:01,67.92
2026-09-01 12:50:02,67.7
2026-09-01 12:50:03,68.15
2026-09-01 12:50:04,68.07
2026-09-01 12:50:05,67.83
2026-09-01 12:50:06,68.0
2026-09-01 12:50:07,68.04
2026-09-01 12:50:08,67.95
2026-09-01 12:50:09,67.97
2026-09-01 12:50:10,67.6
2026-09-01 12:50:11,67.92
2026-09-01 12:50:12,67.94
2026-09-01 12:50:13,68.23
2026-09-01 12:50:14,68.12
2026-09-01 12:50:15,68.53
2026-09-01 12:50:16,68.12
2026-09-01 12:50:17,67.77
2026-09-01 12:50:18,68.39
2026-09-01 12:50:19,68.1
2026-09-01 12:50:20,68.06
2026-09-01 12:50:21,68.13
2026-09-01 12:50:22,67.6
2026-09-01 12:50:23,68.27
2026-09-01 12:50:24,67.27
2026-09-01 12:50:25,68.45
2026-09-01 12:50:26,68.23
2026-09-01 12:50:27,68.05
2026-09-01 12:50:28,68.16
2026-09-01 12:50:29,67.83
2026-09-01 12:50:30,67.93
2026-09-01 12:50:31,68.71
2026-09-01 12:50:32,68.07
2026-09-01 12:50:33,68.16
2026-09-01 12:50:34,67.52
2026-09-01 12:50:35,68.56
2026-09-01 12:50:36,67.91
2026-09-01 12:50:37,67.79
2026-09-01 12:50:38,67.57
2026-09-01 12:50:39,68.0
2026-09-01 12:50:40,68.15
2026-09-01 12:50:41,67.71
2026-09-01 12:50:42,67.32
2026-09-01 12:50:43,67.94
2026-09-01 12:50:44,67.49
2026-09-01 12:50:45,68.02
2026-09-01 12:50:46,67.84
2026-09-01 12:50:47,68.6
2026-09-01 12:50:48,68.33
2026-09-01 12:50:49,68.37
2026-09-01 12:50:50,68.27
2026-09-01 12:50:51,68.49
2026-09-01 12:50:52,68.05
2026-09-01 12:50:53,68.01
2026-09-01 12:50:54,67.82
2026-09-01 12:50:55,68.17
2026-09-01 12:50:56,68.13
2026-09-01 12:50:57,68.29
2026-09-01 12:50:58,67.84
2026-09-01 12:50:59,68.44
2026-09-01 12:51:00,67.84
2026-09-01 12:51:01,68.16
2026-09-01 12:51:02,67.24
2026-09-01 12:51:03,68.0
2026-09-01 12:51:04,67.47
2026-09-01 12:51:05,68.19
2026-09-01 12:51:06,68.19
2026-09-01 12:51:07,67.87
2026-09-01 12:51:08,68.04
2026-09-01 12:51:09,68.0
2026-09-01 12:51:10,68.19
2026-09-01 12:51:11,67.7
2026-09-01 12:51:12,67.84
2026-09-01 12:51:13,67.95
2026-09-01 12:51:14,67.88
2026-09-01 12:51:15,68.36
2026-09-01 12:51:16,68.15
2026-09-01 12:51:17,67.67
2026-09-01 12:51:18,68.52
2026-09-01 12:51:19,67.91
2026-09-01 12:51:20,68.27
2026-09-01 12:51:21,67.94
2026-09-01 12:51:22,67.65
2026-09-01 12:51:23,68.53
2026-09-01 12:51:24,68.1
2026-09-01 12:51:25,67.68
2026-09-01 12:51:26,67.84
2026-09-01 12:51:27,67.96
2026-09-01 12:51:28,67.71
2026-09-01 12:51:29,68.17
2026-09-01 12:51:30,67.56
2026-09-01 12:51:31,68.02
2026-09-01 12:51:32,67.54
2026-09-01 12:51:33,68.03
2026-09-01 12:51:34,67.79
2026-09-01 12:51:35,67.72
2026-09-01 12:51:36,67.93
2026-09-01 12:51:37,68.25
2026-09-01 12:51:38,68.02
2026-09-01 12:51:39,68.16
2026-09-01 12:51:40,67.82
2026-09-01 12:51:41,67.35
2026-09-01 12:51:42,67.54
2026-09-01 12:51:43,68.16
2026-09-01 12:51:44,67.53
2026-09-01 12:51:45,68.12
2026-09-01 12:51:46,67.77
2026-09-01 12:51:47,67.78
2026-09-01 12:51:48,68.03
2026-09-01 12:51:49,68.23
2026-09-01 12:51:50,67.77
2026-09-01 12:51:51,68.3
2026-09-01 12:51:52,67.82
2026-09-01 12:51:53,68.95
2026-09-01 12:51:54,68.37
2026-09-01 12:51:55,68.22
2026-09-01 12:51:56,67.76
2026-09-01 12:51:57,68.28
2026-09-01 12:51:58,67.89
2026-09-01 12:51:59,68.35
2026-09-01 12:52:00,68.11
2026-09-01 12:52:01,68.07
2026-09-01 12:52:02,68.18
2026-09-01 12:52:03,67.63
2026-09-01 12:52:04,67.85
2026-09-01 12:52:05,68.01
2026-09-01 12:52:06,68.48
2026-09-01 12:52:07,68.19
2026-09-01 12:52:08,68.41
2026-09-01 12:52:09,67.86
2026-09-01 12:52:10,68.06
2026-09-01 12:52:11,67.65
2026-09-01 12:52:12,68.22
2026-09-01 12:52:13,67.98
2026-09-01 12:52:14,67.33
2026-09-01 12:52:15,68.39
2026-09-01 12:52:16,67.78
2026-09-01 12:52:17,68.62
2026-09-01 12:52:18,68.06
2026-09-01 12:52:19,68.02
2026-09-01 12:52:20,67.59
2026-09-01 12:52:21,68.25
2026-09-01 12:52:22,67.89
2026-09-01 12:52:23,68.28
2026-09-01 12:52:24,68.38
2026-09-01 12:52:25,68.53
2026-09-01 12:52:26,67.84
2026-09-01 12:52:27,67.92
2026-09-01 12:52:28,67.92
2026-09-01 12:52:29,68.09
2026-09-01 12:52:30,68.27
2026-09-01 12:52:31,67.64
2026-09-01 12:52:32,67.54
2026-09-01 12:52:33,68.38
2026-09-01 12:52:34,66.96
2026-09-01 12:52:35,68.27
2026-09-01 12:52:36,67.73
2026-09-01 12:52:37,67.64
2026-09-01 12:52:38,68.02
2026-09-01 12:52:39,68.78
2026-09-01 12:52:40,67.87
2026-09-01 12:52:41,67.6
2026-09-01 12:52:42,67.83
2026-09-01 12:52:43,67.64
2026-09-01 12:52:44,67.92
2026-09-01 12:52:45,68.41
2026-09-01 12:52:46,68.06
2026-09-01 12:52:47,67.89
2026-09-01 12:52:48,68.14
2026-09-01 12:52:49,67.97
2026-09-01 12:52:50,68.08
2026-09-01 12:52:51,67.95
2026-09-01 12:52:52,68.47
2026-09-01 12:52:53,68.64
2026-09-01 12:52:54,67.88
2026-09-01 12:52:55,67.99
2026-09-01 12:52:56,68.19
2026-09-01 12:52:57,67.99
2026-09-01 12:52:58,68.22
2026-09-01 12:52:59,68.28
2026-09-01 12:53:00,67.57
2026-09-01 12:53:01,68.24
2026-09-01 12:53:02,68.26
2026-09-01 12:53:03,68.03
2026-09-01 12:53:04,68.52
2026-09-01 12:53:05,68.34
2026-09-01 12:53:06,67.85
2026-09-01 12:53:07,67.67
2026-09-01 12:53:08,67.62
2026-09-01 12:53:09,67.86
2026-09-01 12:53:10,68.16
2026-09-01 12:53:11,67.85
2026-09-01 12:53:12,67.79
2026-09-01 12:53:13,68.18
2026-09-01 12:53:14,67.35
2026-09-01 12:53:15,68.16
2026-09-01 12:53:16,67.78
2026-09-01 12:53:17,68.04
2026-09-01 12:53:18,68.13
2026-09-01 12:53:19,68.12
2026-09-01 12:53:20,67.65
2026-09-01 12:53:21,67.83
2026-09-01 12:53:22,67.38
2026-09-01 12:53:23,68.02
2026-09-01 12:53:24,67.72
2026-09-01 12:53:25,67.92
2026-09-01 12:53:26,68.05
2026-09-01 12:53:27,68.29
2026-09-01 12:53:28,67.82
2026-09-01 12:53:29,68.08
2026-09-01 12:53:30,67.77
2026-09-01 12:53:31,68.09
2026-09-01 12:53:32,67.76
2026-09-01 12:53:33,68.56
2026-09-01 12:53:34,68.14
2026-09-01 12:53:35,67.76
2026-09-01 12:53:36,68.48
2026-09-01 12:53:37,68.29
2026-09-01 12:53:38,68.25
2026-09-01 12:53:39,68.13
2026-09-01 12:53:40,67.68
2026-09-01 12:53:41,67.49
2026-09-01 12:53:42,68.01
2026-09-01 12:53:43,68.52
2026-09-01 12:53:44,67.89
2026-09-01 12:53:45,68.16
2026-09-01 12:53:46,67.93
2026-09-01 12:53:47,68.14
2026-09-01 12:53:48,68.01
2026-09-01 12:53:49,68.41
2026-09-01 12:53:50,67.93
2026-09-01 12:53:51,68.03
2026-09-01 12:53:52,67.69
2026-09-01 12:53:53,68.11
2026-09-01 12:53:54,67.72
2026-09-01 12:53:55,68.08
2026-09-01 12:53:56,68.7
2026-09-01 12:53:57,68.23
2026-09-01 12:53:58,67.91
2026-09-01 12:53:59,68.28
2026-09-01 12:54:00,68.14
2026-09-01 12:54:01,68.69
2026-09-01 12:54:02,68.17
2026-09-01 12:54:03,68.01
2026-09-01 12:54:04,68.01
2026-09-01 12:54:05,67.99
2026-09-01 12:54:06,67.97
2026-09-01 12:54:07,67.95
2026-09-01 12:54:08,67.54
2026-09-01 12:54:09,68.29
2026-09-01 12:54:10,68.2
2026-09-01 12:54:11,68.14
2026-09-01 12:54:12,68.04
2026-09-01 12:54:13,68.03
2026-09-01 12:54:14,67.94
2026-09-01 12:54:15,67.81
2026-09-01 12:54:16,68.34
2026-09-01 12:54:17,68.16
2026-09-01 12:54:18,67.96
2026-09-01 12:54:19,67.71
2026-09-01 12:54:20,67.95
2026-09-01 12:54:21,67.76
2026-09-01 12:54:22,67.78
2026-09-01 12:54:23,68.22
2026-09-01 12:54:24,68.1
2026-09-01 12:54:25,67.95
2026-09-01 12:54:26,67.87
2026-09-01 12:54:27,68.16
2026-09-01 12:54:28,67.88
2026-09-01 12:54:29,67.93
2026-09-01 12:54:30,67.81
2026-09-01 12:54:31,67.7
2026-09-01 12:54:32,68.32
2026-09-01 12:54:33,68.09
2026-09-01 12:54:34,68.43
2026-09-01 12:54:35,68.15
2026-09-01 12:54:36,67.8
2026-09-01 12:54:37,67.61
2026-09-01 12:54:38,68.16
2026-09-01 12:54:39,67.92
2026-09-01 12:54:40,68.14
2026-09-01 12:54:41,67.58
2026-09-01 12:54:42,67.64
2026-09-01 12:54:43,67.74
2026-09-01 12:54:44,68.08
2026-09-01 12:54:45,68.34
2026-09-01 12:54:46,68.01
2026-09-01 12:54:47,68.15
2026-09-01 12:54:48,67.92
2026-09-01 12:54:49,68.42
2026-09-01 12:54:50,68.13
2026-09-01 12:54:51,67.6
2026-09-01 12:54:52,68.23
2026-09-01 12:54:53,67.83
2026-09-01 12:54:54,68.12
2026-09-01 12:54:55,67.87
2026-09-01 12:54:56,67.72
2026-09-01 12:54:57,67.98
2026-09-01 12:54:58,67.94
2026-09-01 12:54:59,67.67
2026-09-01 12:55:00,67.92
2026-09-01 12:55:01,67.95
2026-09-01 12:55:02,68.0
2026-09-01 12:55:03,68.27
2026-09-01 12:55:04,67.64
2026-09-01 12:55:05,67.91
2026-09-01 12:55:06,67.87
2026-09-01 12:55:07,67.82
2026-09-01 12:55:08,67.65
2026-09-01 12:55:09,68.24
2026-09-01 12:55:10,67.71
2026-09-01 12:55:11,67.93
2026-09-01 12:55:12,68.14
2026-09-01 12:55:13,67.98
2026-09-01 12:55:14,67.91
2026-09-01 12:55:15,68.45
2026-09-01 12:55:16,67.87
2026-09-01 12:55:17,67.91
2026-09-01 12:55:18,67.94
2026-09-01 12:55:19,68.05
2026-09-01 12:55:20,67.86
2026-09-01 12:55:21,68.33
2026-09-01 12:55:22,67.62
2026-09-01 12:55:23,68.51
2026-09-01 12:55:24,68.07
2026-09-01 12:55:25,67.48
2026-09-01 12:55:26,68.66
2026-09-01 12:55:27,67.42
2026-09-01 12:55:28,68.1
2026-09-01 12:55:29,68.18
2026-09-01 12:55:30,68.36
2026-09-01 12:55:31,68.12
2026-09-01 12:55:32,67.75
2026-09-01 12:55:33,68.43
2026-09-01 12:55:34,68.0
2026-09-01 12:55:35,68.0
2026-09-01 12:55:36,68.06
2026-09-01 12:55:37,68.24
2026-09-01 12:55:38,67.71
2026-09-01 12:55:39,68.15
2026-09-01 12:55:40,68.16
2026-09-01 12:55:41,67.83
2026-09-01 12:55:42,68.18
2026-09-01 12:55:43,67.69
2026-09-01 12:55:44,67.76
2026-09-01 12:55:45,68.35
2026-09-01 12:55:46,67.83
2026-09-01 12:55:47,68.3
2026-09-01 12:55:48,68.05
2026-09-01 12:55:49,68.33
2026-09-01 12:55:50,68.19
2026-09-01 12:55:51,67.43
2026-09-01 12:55:52,67.66
2026-09-01 12:55:53,67.87
2026-09-01 12:55:54,67.95
2026-09-01 12:55:55,67.72
2026-09-01 12:55:56,68.08
2026-09-01 12:55:57,67.86
2026-09-01 12:55:58,67.93
2026-09-01 12:55:59,68.06
2026-09-01 12:56:00,68.2
2026-09-01 12:56:01,67.98
2026-09-01 12:56:02,67.99
2026-09-01 12:56:03,68.29
2026-09-01 12:56:04,68.55
2026-09-01 12:56:05,67.8
2026-09-01 12:56:06,67.85
2026-09-01 12:56:07,67.92
2026-09-01 12:56:08,68.02
2026-09-01 12:56:09,68.32
2026-09-01 12:56:10,67.7
2026-09-01 12:56:11,68.1
2026-09-01 12:56:12,67.9
2026-09-01 12:56:13,67.54
2026-09-01 12:56:14,67.83
2026-09-01 12:56:15,68.27
2026-09-01 12:56:16,67.95
2026-09-01 12:56:17,68.61
2026-09-01 12:56:18,67.55
2026-09-01 12:56:19,67.88
2026-09-01 12:56:20,67.81
2026-09-01 12:56:21,68.36
2026-09-01 12:56:22,67.71
2026-09-01 12:56:23,67.62
2026-09-01 12:56:24,68.0
2026-09-01 12:56:25,68.58
2026-09-01 12:56:26,67.59
2026-09-01 12:56:27,68.23
2026-09-01 12:56:28,68.25
2026-09-01 12:56:29,67.82
2026-09-01 12:56:30,67.53
2026-09-01 12:56:31,68.09
2026-09-01 12:56:32,67.95
2026-09-01 12:56:33,68.86
2026-09-01 12:56:34,68.05
2026-09-01 12:56:35,68.13
2026-09-01 12:56:36,67.9
2026-09-01 12:56:37,68.39
2026-09-01 12:56:38,67.67
2026-09-01 12:56:39,68.7
2026-09-01 12:56:40,67.94
2026-09-01 12:56:41,68.35
2026-09-01 12:56:42,68.59
2026-09-01 12:56:43,68.06
2026-09-01 12:56:44,68.24
2026-09-01 12:56:45,68.28
2026-09-01 12:56:46,68.22
2026-09-01 12:56:47,67.36
2026-09-01 12:56:48,68.05
2026-09-01 12:56:49,67.8
2026-09-01 12:56:50,67.79
2026-09-01 12:56:51,68.17
2026-09-01 12:56:52,67.73
2026-09-01 12:56:53,68.02
2026-09-01 12:56:54,68.44
2026-09-01 12:56:55,67.84
2026-09-01 12:56:56,67.89
2026-09-01 12:56:57,67.97
2026-09-01 12:56:58,67.77
2026-09-01 12:56:59,67.66
2026-09-01 12:57:00,67.97
2026-09-01 12:57:01,67.37
2026-09-01 12:57:02,68.51
2026-09-01 12:57:03,67.68
2026-09-01 12:57:04,68.11
2026-09-01 12:57:05,68.32
2026-09-01 12:57:06,68.45
2026-09-01 12:57:07,68.53
2026-09-01 12:57:08,67.9
2026-09-01 12:57:09,67.33
2026-09-01 12:57:10,68.07
2026-09-01 12:57:11,68.24
2026-09-01 12:57:12,68.04
2026-09-01 12:57:13,68.0
2026-09-01 12:57:14,68.53
2026-09-01 12:57:15,67.99
2026-09-01 12:57:16,67.69
2026-09-01 12:57:17,68.17
2026-09-01 12:57:18,68.12
2026-09-01 12:57:19,67.98
2026-09-01 12:57:20,67.25
2026-09-01 12:57:21,68.28
2026-09-01 12:57:22,68.08
2026-09-01 12:57:23,68.22
2026-09-01 12:57:24,68.1
2026-09-01 12:57:25,68.2
2026-09-01 12:57:26,67.76
2026-09-01 12:57:27,68.32
2026-09-01 12:57:28,67.79
2026-09-01 12:57:29,67.9
2026-09-01 12:57:30,68.05
2026-09-01 12:57:31,67.59
2026-09-01 12:57:32,67.5
2026-09-01 12:57:33,67.89
2026-09-01 12:57:34,67.43
2026-09-01 12:57:35,68.58
2026-09-01 12:57:36,68.02
2026-09-01 12:57:37,68.37
2026-09-01 12:57:38,67.87
2026-09-01 12:57:39,68.1
2026-09-01 12:57:40,68.14
2026-09-01 12:57:41,67.73
2026-09-01 12:57:42,67.98
2026-09-01 12:57:43,67.9
2026-09-01 12:57:44,67.93
2026-09-01 12:57:45,68.41
2026-09-01 12:57:46,68.32
2026-09-01 12:57:47,68.42
2026-09-01 12:57:48,68.64
2026-09-01 12:57:49,68.21
2026-09-01 12:57:50,67.8
2026-09-01 12:57:51,67.82
2026-09-01 12:57:52,68.33
2026-09-01 12:57:53,68.05
2026-09-01 12:57:54,68.32
2026-09-01 12:57:55,68.42
2026-09-01 12:57:56,67.83
2026-09-01 12:57:57,68.34
2026-09-01 12:57:58,67.62
2026-09-01 12:57:59,67.91
2026-09-01 12:58:00,67.65
2026-09-01 12:58:01,68.18
2026-09-01 12:58:02,68.08
2026-09-01 12:58:03,67.49
2026-09-01 12:58:04,68.19
2026-09-01 12:58:05,67.43
2026-09-01 12:58:06,67.72
2026-09-01 12:58:07,67.89
2026-09-01 12:58:08,68.07
2026-09-01 12:58:09,68.1
2026-09-01 12:58:10,68.09
2026-09-01 12:58:11,67.72
2026-09-01 12:58:12,68.45
2026-09-01 12:58:13,67.44
2026-09-01 12:58:14,68.08
2026-09-01 12:58:15,67.92
2026-09-01 12:58:16,67.56
2026-09-01 12:58:17,67.88
2026-09-01 12:58:18,67.86
2026-09-01 12:58:19,68.33
2026-09-01 12:58:20,68.1
2026-09-01 12:58:21,67.81
2026-09-01 12:58:22,67.82
2026-09-01 12:58:23,68.12
2026-09-01 12:58:24,67.82
2026-09-01 12:58:25,68.24
2026-09-01 12:58:26,68.1
2026-09-01 12:58:27,67.6
2026-09-01 12:58:28,67.78
2026-09-01 12:58:29,67.91
2026-09-01 12:58:30,67.88
2026-09-01 12:58:31,67.84
2026-09-01 12:58:32,67.52
2026-09-01 12:58:33,68.46
2026-09-01 12:58:34,67.74
2026-09-01 12:58:35,68.03
2026-09-01 12:58:36,68.33
2026-09-01 12:58:37,67.59
2026-09-01 12:58:38,67.72
2026-09-01 12:58:39,68.51
2026-09-01 12:58:40,68.15
2026-09-01 12:58:41,68.05
2026-09-01 12:58:42,67.59
2026-09-01 12:58:43,68.57
2026-09-01 12:58:44,68.56
2026-09-01 12:58:45,67.81
2026-09-01 12:58:46,68.03
2026-09-01 12:58:47,68.07
2026-09-01 12:58:48,68.51
2026-09-01 12:58:49,68.06
2026-09-01 12:58:50,67.75
2026-09-01 12:58:51,67.8
2026-09-01 12:58:52,68.21
2026-09-01 12:58:53,67.94
2026-09-01 12:58:54,68.4
2026-09-01 12:58:55,68.54
2026-09-01 12:58:56,67.77
2026-09-01 12:58:57,67.92
2026-09-01 12:58:58,67.6
2026-09-01 12:58:59,67.94
2026-09-01 12:59:00,67.94
2026-09-01 12:59:01,67.62
2026-09-01 12:59:02,68.05
2026-09-01 12:59:03,68.16
2026-09-01 12:59:04,68.12
2026-09-01 12:59:05,68.12
2026-09-01 12:59:06,67.95
2026-09-01 12:59:07,67.45
2026-09-01 12:59:08,68.24
2026-09-01 12:59:09,68.3
2026-09-01 12:59:10,67.79
2026-09-01 12:59:11,68.07
2026-09-01 12:59:12,68.22
2026-09-01 12:59:13,67.68
2026-09-01 12:59:14,67.82
2026-09-01 12:59:15,67.94
2026-09-01 12:59:16,68.09
2026-09-01 12:59:17,67.91
2026-09-01 12:59:18,68.13
2026-09-01 12:59:19,67.96
2026-09-01 12:59:20,67.51
2026-09-01 12:59:21,68.18
2026-09-01 12:59:22,68.24
2026-09-01 12:59:23,68.11
2026-09-01 12:59:24,67.84
2026-09-01 12:59:25,67.81
2026-09-01 12:59:26,68.31
2026-09-01 12:59:27,68.56
2026-09-01 12:59:28,67.93
2026-09-01 12:59:29,67.83
2026-09-01 12:59:30,67.91
2026-09-01 12:59:31,68.1
2026-09-01 12:59:32,67.83
